Timestamp,m/z 29,m/z 31,m/z 33,m/z 41,m/z 42,m/z 43,m/z 45,m/z 47,m/z 57,m/z 58,m/z 59,m/z 60,m/z 61,m/z 62,m/z 63,m/z 65,m/z 67,m/z 69,m/z 71,m/z 73,m/z 79,m/z 80,m/z 81,m/z 82,m/z 83,m/z 85,m/z 91,m/z 93,m/z 94,m/z 95,m/z 97,m/z 105,m/z 106,m/z 107,m/z 108,m/z 109,m/z 113,m/z 115,m/z 117,m/z 119,m/z 121,m/z 122,m/z 129,m/z 133,m/z 135,m/z 136,m/z 137,m/z 138,m/z 147,m/z 149,m/z 153,m/z 155
11/05/2012 0:00,<mdl,0.734,3.966,1.862,0.427,3.968,0.791,0.212,1.516,0.062,2.625,0.085,0.575,0.123,0.078,0.033,0.072,0.669,0.250,0.387,1.203,0.054,2.274,0.102,0.310,0.201,0.124,5.134,0.328,0.254,0.215,0.179,0.006,3.219,0.352,0.150,0.026,0.142,0.112,0.209,1.578,0.200,0.194,0.087,0.536,0.087,1.948,0.155,0.171,0.184,0.890,<mdl
11/05/2012 1:00,<mdl,0.362,3.474,1.967,0.287,4.568,0.644,0.311,2.087,0.077,2.813,0.114,0.716,0.125,0.068,0.020,0.095,0.823,0.355,0.560,1.485,0.090,1.599,0.073,0.295,0.139,0.132,5.517,0.457,0.236,0.162,0.285,0.040,3.890,0.415,0.120,0.024,0.086,0.101,0.228,2.009,0.232,0.170,0.127,0.636,0.086,1.429,0.135,0.248,0.586,0.355,12.274
11/05/2012 2:00,0.386,0.265,3.515,1.747,0.257,3.247,0.552,0.240,2.326,0.101,2.313,0.087,0.707,0.119,0.060,0.012,0.066,0.632,0.268,0.622,1.062,0.068,1.391,0.066,0.229,0.095,0.099,3.830,0.322,0.188,0.131,0.210,0.027,2.670,0.268,0.096,0.016,0.095,0.084,0.179,1.443,0.180,0.129,0.084,0.471,0.074,1.232,0.103,0.179,0.408,0.403,10.436
11/05/2012 3:00,<mdl,0.712,4.821,1.160,0.215,2.129,0.642,0.176,1.772,0.071,2.034,0.068,0.415,0.072,0.027,0.010,0.032,0.350,0.319,0.577,0.583,0.035,1.117,0.042,0.141,0.071,0.057,2.314,0.192,0.129,0.089,0.131,0.021,1.577,0.165,0.065,0.031,0.073,0.075,0.123,0.848,0.103,0.073,0.070,0.275,0.048,1.035,0.106,0.078,0.205,0.523,8.308
11/05/2012 4:00,<mdl,0.794,5.191,1.129,0.227,2.326,0.591,0.213,1.902,0.079,2.190,0.086,0.442,0.058,0.013,0.010,0.023,0.281,0.366,0.430,0.457,0.031,0.485,0.017,0.141,0.066,0.051,1.907,0.153,0.093,0.064,0.090,0.014,1.244,0.128,0.056,0.020,0.100,0.075,0.119,0.649,0.083,0.060,0.034,0.231,0.038,0.427,0.040,0.077,0.217,0.140,7.488
11/05/2012 5:00,<mdl,0.924,6.687,1.287,0.297,2.335,0.658,0.191,2.883,0.127,2.215,0.093,0.573,0.050,<mdl,<mdl,0.024,0.286,0.446,0.468,0.380,0.023,0.399,0.015,0.138,0.058,0.040,1.303,0.108,0.075,0.057,0.068,0.012,0.893,0.085,0.038,0.025,0.078,0.073,0.103,0.477,0.056,0.057,0.031,0.182,0.036,0.324,0.026,0.061,0.159,0.105,6.097
11/05/2012 6:00,<mdl,0.698,6.176,1.758,0.257,3.188,0.780,0.301,2.952,0.134,1.967,0.076,0.684,0.067,0.013,0.010,0.054,0.447,0.437,0.423,0.651,0.034,0.478,0.016,0.159,0.076,0.063,2.194,0.170,0.111,0.083,0.114,0.014,1.514,0.143,0.073,0.022,0.078,0.097,0.151,0.752,0.094,0.070,0.059,0.277,0.034,0.385,0.036,0.082,0.258,0.118,8.840
11/05/2012 7:00,<mdl,1.117,5.531,1.760,0.243,3.938,0.854,0.406,3.423,0.155,2.017,0.081,2.250,0.076,0.021,0.016,0.043,0.540,0.403,0.950,0.662,0.047,0.488,0.021,0.150,0.068,0.082,2.869,0.239,0.133,0.082,0.112,0.016,1.594,0.167,0.066,0.052,0.070,0.102,0.159,0.918,0.112,0.091,0.064,0.417,0.053,0.372,0.030,0.085,0.227,0.078,4.948
11/05/2012 8:00,<mdl,1.335,6.370,1.169,0.202,4.163,1.215,0.544,2.090,0.100,1.671,0.072,1.932,0.058,0.023,0.012,0.055,0.548,0.431,1.005,0.567,0.032,0.372,0.014,0.135,0.070,0.065,2.147,0.179,0.135,0.088,0.101,0.016,1.558,0.153,0.060,0.083,0.122,0.092,0.141,0.851,0.091,0.083,0.058,0.440,0.058,0.266,0.022,0.068,0.227,0.074,10.811
11/05/2012 9:00,<mdl,1.758,7.272,2.995,0.326,7.275,0.951,0.591,3.145,0.129,2.071,0.089,3.612,0.072,0.029,0.011,0.054,0.540,0.505,1.120,1.160,0.069,0.689,0.029,0.171,0.087,0.108,4.307,0.351,0.147,0.094,0.105,0.017,1.882,0.197,0.066,0.063,0.103,0.107,0.130,0.660,0.076,0.068,0.060,0.276,0.031,0.287,0.026,0.066,0.176,0.080,6.187
11/05/2012 10:00,<mdl,1.936,8.528,2.337,0.251,7.515,1.350,0.655,3.160,0.137,2.325,0.103,3.340,0.089,0.030,0.018,0.096,0.723,0.576,1.009,0.940,0.061,1.181,0.048,0.212,0.139,0.123,4.022,0.335,0.170,0.131,0.143,0.019,2.213,0.212,0.101,0.108,0.129,0.110,0.185,1.111,0.125,0.123,0.100,0.514,0.060,0.372,0.039,0.102,0.321,0.091,7.918
11/05/2012 11:00,<mdl,3.109,10.279,1.700,0.258,6.397,2.100,0.802,2.475,0.121,2.749,0.136,2.769,0.102,0.042,0.015,0.060,0.663,0.640,1.142,0.896,0.053,0.533,0.023,0.201,0.144,0.108,3.113,0.252,0.171,0.162,0.153,0.026,2.406,0.249,0.119,0.191,0.185,0.099,0.165,1.345,0.157,0.134,0.108,0.651,0.081,0.375,0.039,0.164,0.364,0.087,11.165
11/05/2012 12:00,<mdl,6.028,12.177,3.529,0.400,14.211,5.445,1.426,2.696,0.100,5.796,0.252,4.418,0.121,0.069,0.030,0.084,1.200,0.953,1.984,1.502,0.093,0.731,0.027,0.331,0.268,0.164,4.815,0.397,0.294,0.247,0.212,0.041,4.140,0.414,0.228,0.385,0.448,0.130,0.199,2.127,0.256,0.192,0.159,0.703,0.093,0.465,0.045,0.246,0.566,0.179,21.061
11/05/2012 13:00,<mdl,6.492,11.719,2.221,0.341,10.277,4.797,1.248,2.137,0.087,4.991,0.210,4.036,0.102,0.076,0.023,0.077,1.642,1.287,1.723,1.150,0.077,0.662,0.033,0.295,0.233,0.126,3.613,0.298,0.228,0.208,0.147,0.022,2.910,0.297,0.190,0.407,0.554,0.116,0.172,1.394,0.171,0.179,0.108,0.416,0.062,0.456,0.049,0.135,0.404,0.204,22.931
11/05/2012 14:00,<mdl,4.450,9.995,1.273,0.203,6.513,2.346,0.816,1.970,0.095,3.208,0.154,3.024,0.062,0.042,0.016,0.048,1.219,1.200,0.765,0.477,0.033,0.437,0.016,0.171,0.142,0.042,1.502,0.128,0.120,0.121,0.073,0.011,1.162,0.118,0.101,0.221,0.323,0.096,0.114,0.523,0.063,0.063,0.039,0.163,0.025,0.238,0.023,0.052,0.216,0.097,15.837
11/05/2012 15:00,<mdl,3.377,8.975,0.889,0.184,3.953,0.890,0.643,1.490,0.064,1.538,0.070,1.894,0.038,0.016,0.011,0.034,1.077,1.072,0.276,0.240,0.016,0.259,0.010,0.098,0.066,0.026,0.628,0.060,0.062,0.061,0.036,0.007,0.524,0.054,0.045,0.142,0.170,0.085,0.094,0.287,0.032,0.030,0.024,0.109,0.016,0.161,0.012,0.028,0.117,0.042,5.360
11/05/2012 16:00,<mdl,3.945,10.743,1.690,0.227,5.835,1.547,0.840,3.048,0.137,1.989,0.090,2.368,0.077,0.019,0.013,0.065,1.754,1.623,0.445,0.587,0.030,0.466,0.018,0.181,0.125,0.059,1.728,0.127,0.134,0.116,0.102,0.010,1.266,0.130,0.088,0.149,0.259,0.107,0.129,0.630,0.079,0.068,0.056,0.241,0.034,0.369,0.032,0.063,0.182,0.043,10.067
11/05/2012 17:00,<mdl,3.654,14.093,7.679,0.596,18.812,2.465,1.102,9.251,0.377,4.560,0.186,3.018,0.164,0.079,0.036,0.247,4.633,3.175,1.039,4.747,0.297,1.558,0.061,0.701,0.783,0.359,20.096,1.669,0.531,0.557,0.357,0.078,12.437,1.283,0.233,0.169,0.463,0.175,0.401,4.573,0.551,0.229,0.251,1.247,0.157,1.056,0.097,0.273,0.725,0.396,18.151
11/05/2012 18:00,<mdl,2.669,11.123,5.229,0.486,11.591,2.123,0.711,5.269,0.231,3.265,0.144,1.695,0.135,0.077,0.034,0.242,4.070,2.116,0.799,3.470,0.213,1.735,0.074,0.531,0.459,0.271,12.656,1.028,0.449,0.396,0.348,0.066,9.266,0.939,0.231,0.128,0.366,0.171,0.399,4.224,0.501,0.233,0.263,1.177,0.166,1.444,0.125,0.251,0.711,0.591,22.673
11/05/2012 19:00,<mdl,2.091,9.642,4.429,0.507,9.418,1.806,0.595,4.107,0.192,2.919,0.128,1.169,0.125,0.077,0.020,0.210,3.194,1.435,0.690,2.573,0.166,2.103,0.084,0.415,0.296,0.215,8.723,0.729,0.406,0.302,0.347,0.063,6.526,0.690,0.203,0.099,0.283,0.146,0.335,3.140,0.357,0.222,0.228,0.991,0.140,1.830,0.161,0.234,0.625,0.587,18.972
11/05/2012 20:00,<mdl,2.020,9.626,3.086,0.401,6.818,1.871,0.659,3.011,0.125,2.727,0.118,1.566,0.123,0.071,0.025,0.170,2.362,0.982,0.702,1.993,0.127,1.932,0.084,0.387,0.229,0.194,6.964,0.578,0.377,0.318,0.351,0.045,5.295,0.530,0.179,0.079,0.255,0.143,0.317,2.788,0.319,0.196,0.207,0.887,0.144,1.556,0.146,0.236,0.690,0.485,23.847
11/05/2012 21:00,<mdl,1.457,7.812,2.451,0.327,4.591,1.544,0.373,3.778,0.161,2.028,0.085,1.022,0.103,0.057,0.017,0.126,1.865,0.638,0.480,1.442,0.085,1.318,0.054,0.330,0.189,0.133,4.614,0.377,0.272,0.341,0.215,0.033,3.497,0.340,0.148,0.072,0.211,0.122,0.237,1.936,0.222,0.162,0.161,0.649,0.111,1.151,0.117,0.194,0.538,0.449,16.600
11/05/2012 22:00,<mdl,1.431,7.703,2.152,0.331,4.613,1.802,0.435,2.547,0.109,2.035,0.083,1.099,0.104,0.068,0.015,0.123,1.564,0.556,0.536,1.383,0.087,1.455,0.060,0.312,0.179,0.132,4.667,0.384,0.290,0.319,0.237,0.035,3.322,0.346,0.139,0.073,0.146,0.116,0.260,1.780,0.207,0.171,0.141,0.619,0.091,1.187,0.100,0.194,0.416,0.465,12.438
11/05/2012 23:00,0.310,1.115,6.098,1.975,0.306,3.790,1.711,0.340,3.515,0.144,1.783,0.069,0.726,0.104,0.083,0.015,0.106,1.330,0.456,0.444,1.263,0.076,1.359,0.058,0.307,0.161,0.126,4.247,0.338,0.247,0.291,0.216,0.034,3.127,0.322,0.122,0.065,0.109,0.120,0.241,1.679,0.206,0.137,0.131,0.580,0.082,1.123,0.102,0.159,0.461,0.421,11.313
12/05/2012 0:00,<mdl,1.651,5.810,1.563,0.316,3.812,1.221,0.326,1.417,0.076,1.804,0.084,0.513,0.084,0.071,0.007,0.098,1.104,0.483,0.416,1.162,0.073,1.089,0.050,0.290,0.201,0.198,3.971,0.369,0.289,0.324,0.236,0.013,3.028,0.343,0.187,0.054,0.119,0.105,0.257,1.768,0.201,0.151,0.116,0.684,0.079,1.077,0.053,0.126,0.592,0.178,13.193
12/05/2012 1:00,<mdl,0.412,4.239,2.849,0.280,3.106,0.669,0.151,5.015,0.213,1.504,0.063,0.570,0.082,0.052,0.014,0.068,0.957,0.299,0.347,1.000,0.064,0.990,0.051,0.262,0.130,0.098,3.610,0.306,0.179,0.172,0.186,0.026,2.668,0.273,0.100,0.025,0.060,0.098,0.183,1.478,0.176,0.117,0.099,0.513,0.064,0.920,0.080,0.143,0.341,0.280,11.437
12/05/2012 2:00,0.183,<mdl,2.764,2.234,0.245,2.738,0.492,0.940,4.009,0.166,1.395,0.049,0.645,0.070,0.042,0.014,0.061,0.802,0.241,0.295,0.947,0.055,0.916,0.034,0.222,0.106,0.306,3.872,0.326,0.163,0.143,0.159,0.025,2.820,0.271,0.087,0.024,0.037,0.101,0.184,1.455,0.186,0.116,0.096,0.482,0.058,0.770,0.078,0.176,0.391,0.254,8.509
12/05/2012 3:00,0.219,<mdl,2.729,1.646,0.210,2.667,0.451,0.257,2.731,0.108,1.257,0.039,0.914,0.061,0.049,0.012,0.041,0.608,0.191,0.287,0.779,0.042,0.808,0.037,0.189,0.080,0.103,3.045,0.253,0.138,0.102,0.152,0.024,2.236,0.226,0.067,0.025,0.055,0.080,0.149,1.260,0.150,0.086,0.086,0.409,0.052,0.739,0.074,0.125,0.335,0.252,8.572
12/05/2012 4:00,<mdl,<mdl,2.455,1.898,0.216,2.634,0.362,0.196,3.448,0.144,1.303,0.043,1.009,0.083,0.035,0.013,0.036,0.516,0.171,0.269,0.727,0.046,0.913,0.038,0.191,0.077,0.075,3.125,0.252,0.144,0.093,0.140,0.023,2.204,0.213,0.070,0.015,<mdl,0.075,0.148,1.213,0.144,0.089,0.081,0.403,0.053,0.789,0.074,0.149,0.323,0.308,7.019
12/05/2012 5:00,0.213,<mdl,2.591,1.702,0.367,2.161,0.365,0.214,3.553,0.147,1.201,0.048,0.648,0.073,0.038,0.011,0.041,0.465,0.158,0.228,0.714,0.045,0.791,0.031,0.157,0.073,0.072,2.772,0.229,0.132,0.084,0.139,0.023,2.004,0.212,0.067,0.013,0.035,0.076,0.151,1.050,0.125,0.088,0.083,0.355,0.047,0.712,0.069,0.127,0.315,0.196,9.723
12/05/2012 6:00,<mdl,<mdl,1.968,1.877,0.271,2.456,0.253,0.109,3.885,0.171,1.091,0.043,0.833,0.078,0.037,0.010,0.032,0.424,0.148,0.189,0.741,0.039,0.858,0.035,0.147,0.070,0.080,2.922,0.248,0.124,0.084,0.117,0.020,2.021,0.212,0.066,<mdl,0.025,0.075,0.139,1.054,0.131,0.098,0.064,0.350,0.051,0.736,0.060,0.133,0.298,0.287,7.481
12/05/2012 7:00,<mdl,0.388,3.264,1.986,0.275,2.816,0.532,0.172,3.903,0.176,2.880,0.103,0.694,0.113,0.039,0.018,0.068,0.483,0.228,0.261,0.945,0.062,1.131,0.049,0.165,0.081,0.080,3.218,0.262,0.186,0.095,0.167,0.022,2.177,0.232,0.074,0.019,0.047,0.095,0.154,1.119,0.134,0.111,0.098,0.415,0.060,0.947,0.086,0.143,0.352,0.531,10.529
12/05/2012 8:00,<mdl,1.728,6.298,2.018,0.273,4.939,1.506,0.629,4.174,0.190,2.083,0.083,1.701,0.119,0.039,0.015,0.063,0.553,0.303,0.640,0.898,0.052,1.005,0.043,0.172,0.116,0.095,3.073,0.240,0.199,0.152,0.169,0.023,2.069,0.211,0.100,0.073,0.121,0.105,0.161,1.013,0.118,0.104,0.084,0.372,0.060,0.753,0.078,0.127,0.344,0.668,13.794
12/05/2012 9:00,0.407,0.849,3.358,1.226,0.137,2.404,0.745,0.328,1.480,0.066,0.700,0.039,1.103,0.022,<mdl,0.006,0.017,0.166,0.096,0.138,0.185,0.011,0.255,0.010,0.053,0.034,0.026,0.573,0.044,0.075,0.054,0.031,0.006,0.459,0.051,0.031,0.046,0.042,0.072,0.093,0.169,0.017,0.025,0.020,0.096,0.009,0.220,0.018,0.010,0.070,0.656,4.232
12/05/2012 10:00,0.898,0.769,2.871,0.792,0.101,1.843,0.527,0.257,1.484,0.080,0.524,0.030,0.667,0.012,<mdl,<mdl,0.011,0.168,0.064,0.099,0.090,0.006,0.143,0.008,0.035,0.012,0.008,0.272,0.025,0.035,0.033,0.015,0.001,0.228,0.025,0.016,0.020,0.035,0.068,0.065,0.133,0.015,0.015,0.011,0.045,<mdl,0.084,0.008,0.011,0.048,0.208,<mdl
12/05/2012 11:00,0.708,0.709,3.225,0.503,0.159,1.434,0.293,0.221,1.379,0.067,0.657,0.035,0.635,0.007,<mdl,0.004,0.012,0.189,0.094,0.124,0.055,0.004,0.159,0.005,0.031,0.014,0.010,0.260,0.021,0.025,0.023,0.017,<mdl,0.161,0.013,0.012,0.018,0.032,0.075,0.066,0.078,0.007,0.007,0.004,0.033,<mdl,0.094,0.008,<mdl,0.046,0.272,2.621
12/05/2012 12:00,0.486,0.795,2.997,0.600,0.132,1.295,0.206,0.225,1.047,0.053,0.471,0.026,0.633,0.005,<mdl,<mdl,0.008,0.203,0.123,0.084,0.038,<mdl,0.095,0.003,0.030,<mdl,0.005,0.135,0.009,0.018,0.028,0.009,<mdl,0.103,0.011,0.008,0.021,0.026,0.080,0.069,0.057,0.004,<mdl,0.003,0.023,<mdl,0.051,0.005,<mdl,0.026,0.086,<mdl
12/05/2012 13:00,0.909,0.431,3.087,0.701,0.131,1.012,0.194,0.163,1.982,0.111,0.460,0.021,0.510,0.008,<mdl,0.004,0.008,0.213,0.095,0.051,0.045,0.003,0.096,0.003,0.028,<mdl,0.008,0.120,0.006,0.012,0.015,0.006,0.002,0.104,0.009,0.007,0.019,0.039,0.070,0.060,0.069,0.004,<mdl,0.005,0.017,<mdl,0.039,<mdl,<mdl,0.032,0.054,<mdl
12/05/2012 14:00,0.758,0.957,2.985,0.656,0.114,0.846,0.149,0.186,1.090,0.043,0.457,0.025,0.581,<mdl,<mdl,<mdl,0.006,0.214,0.136,0.053,0.037,<mdl,0.091,0.002,0.023,0.007,0.005,0.090,0.005,0.010,0.017,0.010,0.004,0.077,0.011,0.008,0.022,<mdl,0.070,0.058,0.053,0.004,<mdl,<mdl,0.009,<mdl,0.039,0.003,<mdl,0.019,0.016,<mdl
12/05/2012 15:00,0.779,0.588,3.196,0.630,0.103,1.085,0.214,0.186,1.067,0.049,0.480,0.027,0.550,0.011,<mdl,0.003,0.014,0.224,0.182,0.070,0.078,0.005,0.100,0.004,0.032,0.007,0.008,0.235,0.016,0.015,0.019,0.013,0.003,0.177,0.013,0.010,0.016,0.033,0.077,0.077,0.125,0.011,<mdl,<mdl,0.030,<mdl,0.049,0.005,<mdl,0.016,0.011,<mdl
12/05/2012 16:00,1.033,0.756,3.187,0.838,0.113,1.076,0.199,0.153,1.798,0.075,0.460,0.027,0.546,0.011,<mdl,0.004,0.006,0.165,0.182,0.060,0.106,0.004,0.112,0.005,0.035,0.013,0.015,0.307,0.019,0.022,0.034,0.015,0.002,0.258,0.018,0.015,0.015,0.024,0.069,0.081,0.148,0.015,0.013,0.006,0.037,<mdl,0.066,0.008,<mdl,0.042,0.036,<mdl
